wallet_txn_id,transaction_id,customer_id,merchant_id,wallet_provider,txn_type,amount,wallet_balance_after,timestamp,status
WLT0002399,TXN0009849,CUST00997,MER0017,Amazon Pay Balance,LOAD,98.22,9926.95,2025-05-18 09:35:35,SUCCESS
WLT0002400,TXN0009851,CUST01224,MER0071,Paytm Wallet,LOAD,71.92,8528.45,2025-04-12 02:09:18,SUCCESS
WLT0002401,TXN0009854,CUST01168,MER0057,Paytm Wallet,SPEND,518.27,17227.01,2025-01-12 07:57:02,success
WLT0002402,TXN0009858,CUST01879,MER0094,Mobikwik,SPEND,1404.71,19137.53,2025-03-12 16:39:01,success
WLT0002403,TXN0009865,CUST00752,,Amazon Pay Balance,P2P_TRANSFER,335.74,5392.1,2025-03-16 07:53:29,SUCCESS
WLT0002404,TXN0009875,CUST00011,,Mobikwik,P2P_TRANSFER,464.78,3780.49,2025-05-04 22:05:40,success
WLT0002405,TXN0009879,CUST00278,MER0002,PhonePe Wallet,LOAD,1040.58,19713.56,2025-04-02 14:20:20,FAILED
WLT0002406,TXN0009880,CUST00835,,Amazon Pay Balance,P2P_TRANSFER,703.94,1547.64,2025-04-08 09:10:10,SUCCESS
WLT0002407,TXN0009882,CUST00720,MER0042,Amazon Pay Balance,SPEND,392.17,819.46,2025-01-28 04:28:47,Success
WLT0002408,TXN0009886,CUST00027,MER0121,Mobikwik,LOAD,540.75,11809.29,2025-03-05 10:43:43,SUCCESS
WLT0002409,TXN0009891,CUST00080,MER0142,Mobikwik,SPEND,326.96,13483.12,2025-02-22 00:51:41,Failed
WLT0002410,TXN0009894,CUST00237,MER0089,Mobikwik,LOAD,91.98,9299.26,2025-05-10 12:30:35,Success
WLT0002411,TXN0009895,CUST00061,MER0081,PhonePe Wallet,LOAD,1657.83,10459.95,2025-02-07 17:13:25,SUCCESS
WLT0002412,TXN0009897,CUST00338,MER0136,Mobikwik,LOAD,621.22,4836.67,2025-04-25 23:08:48,success
WLT0002413,TXN0009898,CUST00269,MER0002,Amazon Pay Balance,SPEND,309.54,4864.95,2025-06-03 16:52:12,Success
WLT0002414,TXN0009904,CUST01898,MER0019,Paytm Wallet,LOAD,723.83,12011.19,2025-01-05 14:35:17,success
WLT0002415,TXN0009914,CUST00931,,Amazon Pay Balance,P2P_TRANSFER,168.72,17011.07,2025-06-21 14:44:27,Success
WLT0002416,TXN0009923,CUST01199,MER0038,Paytm Wallet,LOAD,61.63,1668.09,2025-01-19 21:40:09,success
WLT0002417,TXN0009924,CUST00455,MER0114,Paytm Wallet,LOAD,3995.23,6312.0,2025-02-18 15:47:31,SUCCESS
WLT0002418,TXN0009938,CUST00314,MER0140,Amazon Pay Balance,LOAD,823.49,6302.72,2025-03-25 07:59:15,Success
WLT0002419,TXN0009940,CUST01491,,Paytm Wallet,P2P_TRANSFER,558.66,4932.89,2025-03-06 09:10:44,SUCCESS
WLT0002420,TXN0009944,CUST01831,,Mobikwik,P2P_TRANSFER,155.99,13797.44,2025-03-19 11:48:57,SUCCESS
WLT0002421,TXN0009952,CUST00575,,Amazon Pay Balance,P2P_TRANSFER,901.0,3836.79,2025-05-21 08:53:33,Success
WLT0002422,TXN0009957,CUST01863,,Mobikwik,P2P_TRANSFER,938.99,12406.76,2025-06-05 20:53:14,Failed
WLT0002423,TXN0009958,CUST01795,MER0137,Mobikwik,LOAD,123.1,12013.19,2025-02-24 18:08:29,SUCCESS
WLT0002424,TXN0009959,CUST01384,,Amazon Pay Balance,P2P_TRANSFER,371.64,3871.56,2025-05-25 11:02:33,SUCCESS
WLT0002425,TXN0009961,CUST00436,MER0002,Mobikwik,SPEND,132.14,5288.88,2025-05-29 21:30:41,SUCCESS
WLT0002426,TXN0009962,CUST00066,,Mobikwik,P2P_TRANSFER,530.76,12750.89,2025-03-30 05:30:50,SUCCESS
WLT0002427,TXN0009966,CUST00222,MER0087,Mobikwik,LOAD,511.24,11516.94,2025-03-03 05:31:20,FAILED
WLT0002428,TXN0009967,CUST00940,,PhonePe Wallet,P2P_TRANSFER,2233.1,2597.31,2025-04-24 14:06:24,SUCCESS
WLT0002429,TXN0009969,CUST00357,MER0145,Mobikwik,LOAD,780.75,5784.47,2025-06-07 02:10:46,failed
WLT0002430,TXN0009980,CUST00793,,Mobikwik,P2P_TRANSFER,660.24,6459.39,2025-02-24 06:43:24,Success
WLT0002431,TXN0009982,CUST00892,MER0024,PhonePe Wallet,LOAD,1152.38,11626.17,2025-03-27 22:46:02,SUCCESS
WLT0002432,TXN0009986,CUST00619,,PhonePe Wallet,P2P_TRANSFER,292.14,2933.37,2025-04-01 02:26:48,FAILED
WLT0002433,TXN0010004,CUST01268,,Mobikwik,P2P_TRANSFER,89.52,10520.72,2025-04-28 07:45:15,SUCCESS
WLT0002434,TXN0010008,CUST01452,MER0088,Amazon Pay Balance,SPEND,288.47,9251.7,2025-03-25 13:16:56,Failed
WLT0002435,TXN0010009,CUST00204,MER0048,Amazon Pay Balance,LOAD,102.48,16084.86,2025-06-13 10:32:33,success
WLT0002436,TXN0010010,CUST00698,MER0072,Mobikwik,SPEND,323.67,18259.14,2025-05-16 22:18:03,SUCCESS
WLT0002437,TXN0010012,CUST01516,MER0080,Amazon Pay Balance,LOAD,721.19,12470.95,2025-01-01 11:27:07,Success
WLT0002438,TXN0010025,CUST00502,MER0031,Mobikwik,SPEND,879.64,13166.88,2025-04-30 09:49:20,success
WLT0002439,TXN0010029,CUST00877,MER0110,Mobikwik,SPEND,853.3,1880.52,2025-03-08 00:25:40,Success
WLT0002440,TXN0010030,CUST00120,MER0121,Mobikwik,SPEND,350.01,7100.02,2025-05-06 20:22:37,FAILED
WLT0002441,TXN0010035,CUST01122,,Mobikwik,P2P_TRANSFER,190.78,3713.88,2025-05-09 13:59:11,FAILED
WLT0002442,TXN0010039,CUST00980,MER0114,Mobikwik,SPEND,614.75,538.07,2025-01-05 16:02:11,Success
WLT0002443,TXN0010044,CUST01105,MER0040,PhonePe Wallet,SPEND,553.62,3697.13,2025-01-14 21:44:15,Success
WLT0002444,TXN0010045,CUST01780,,Amazon Pay Balance,P2P_TRANSFER,407.41,12650.41,2025-06-08 23:35:01,SUCCESS
WLT0002445,TXN0010046,CUST01303,MER0073,PhonePe Wallet,SPEND,1278.84,18930.56,2025-05-06 15:48:17,SUCCESS
WLT0002446,TXN0010049,CUST00171,,Mobikwik,P2P_TRANSFER,304.32,18501.09,2025-01-30 13:24:19,failed
WLT0002447,TXN0010058,CUST00294,,Amazon Pay Balance,P2P_TRANSFER,525.06,9080.52,2025-03-08 21:51:26,Failed
WLT0002448,TXN0010063,CUST00529,,Mobikwik,P2P_TRANSFER,259.63,13011.89,2025-05-08 23:40:45,success
WLT0002449,TXN0010066,CUST00702,MER0088,Mobikwik,SPEND,149.61,13561.29,2025-06-23 21:24:38,Success
WLT0002450,TXN0010067,CUST00431,MER0036,PhonePe Wallet,SPEND,217.24,15343.19,2025-01-09 00:12:41,Success
WLT0002451,TXN0010068,CUST00194,,Amazon Pay Balance,P2P_TRANSFER,1240.58,5421.35,2025-02-23 08:37:06,success
WLT0002452,TXN0010073,CUST00912,MER0057,Amazon Pay Balance,LOAD,284.92,2033.43,2025-06-19 05:30:19,Success
WLT0002453,TXN0010081,CUST00791,MER0106,Amazon Pay Balance,SPEND,289.98,10471.33,2025-02-20 12:30:57,failed
WLT0002454,TXN0010082,CUST01084,MER0076,Amazon Pay Balance,SPEND,174.21,1764.51,2025-04-25 07:27:01,SUCCESS
WLT0002455,TXN0010083,CUST00873,,Amazon Pay Balance,P2P_TRANSFER,1098.02,18480.08,2025-02-24 02:45:09,Success
WLT0002456,TXN0010086,CUST00247,,Mobikwik,P2P_TRANSFER,342.32,3302.44,2025-03-20 23:48:24,SUCCESS
WLT0002457,TXN0010087,CUST01281,,PhonePe Wallet,P2P_TRANSFER,357.63,9364.04,2025-01-02 03:05:35,Success
WLT0002458,TXN0010089,CUST00266,MER0108,PhonePe Wallet,SPEND,251.18,19290.03,2025-03-05 11:53:19,Success
WLT0002459,TXN0010097,CUST00655,MER0113,Amazon Pay Balance,SPEND,1086.14,9441.11,2025-04-24 11:04:01,Success
WLT0002460,TXN0010098,CUST01593,,Mobikwik,P2P_TRANSFER,1148.98,439.06,2025-05-13 23:28:06,Success
WLT0002461,TXN0010102,CUST00896,MER0096,Paytm Wallet,SPEND,80.26,13489.41,2025-06-24 23:07:27,success
WLT0002462,TXN0010105,CUST01829,MER0141,Amazon Pay Balance,SPEND,169.84,14887.7,2025-06-16 10:03:10,SUCCESS
WLT0002463,TXN0010113,CUST01331,MER0035,Paytm Wallet,LOAD,893.19,2933.43,2025-01-19 04:14:28,SUCCESS
WLT0002464,TXN0010118,CUST00115,MER0070,Paytm Wallet,SPEND,1114.23,14737.94,2025-03-03 11:43:28,Success
WLT0002465,TXN0010120,CUST00820,MER0114,PhonePe Wallet,SPEND,310.12,15794.12,2025-01-03 06:45:44,Success
WLT0002466,TXN0010124,CUST00411,,Paytm Wallet,P2P_TRANSFER,1018.63,3223.29,2025-01-14 01:56:13,Success
WLT0002467,TXN0010129,CUST00795,MER0140,Paytm Wallet,LOAD,1017.49,2853.82,2025-02-09 12:33:58,Success
WLT0002468,TXN0010130,CUST00420,MER0055,Paytm Wallet,LOAD,343.74,5745.03,2025-03-24 02:40:06,SUCCESS
WLT0002469,TXN0010133,CUST01940,MER0043,PhonePe Wallet,SPEND,729.35,10312.27,2025-05-15 05:52:04,success
WLT0002470,TXN0010138,CUST01387,,Paytm Wallet,P2P_TRANSFER,401.2,16589.97,2025-06-28 03:10:54,Success
WLT0002471,TXN0010139,CUST00586,MER0035,Mobikwik,LOAD,386.24,53.52,2025-01-05 15:58:23,Success
WLT0002472,TXN0010140,CUST01152,MER0108,Mobikwik,LOAD,336.04,10674.66,2025-02-24 08:34:35,Failed
WLT0002473,TXN0010145,CUST01155,MER0096,Mobikwik,LOAD,878.27,1391.27,2025-01-10 16:38:13,pending
WLT0002474,TXN0010146,CUST01690,MER0001,Paytm Wallet,SPEND,803.92,12471.64,2025-01-16 00:55:16,SUCCESS
WLT0002475,TXN0010147,CUST00222,MER0075,Paytm Wallet,LOAD,1217.74,19669.03,2025-03-18 00:32:34,SUCCESS
WLT0002476,TXN0010155,CUST00523,MER0016,Mobikwik,LOAD,2563.17,919.26,2025-02-24 17:29:43,Pending
WLT0002477,TXN0010161,CUST01300,MER0071,Mobikwik,SPEND,968.79,18232.23,2025-04-11 00:18:51,SUCCESS
WLT0002478,TXN0010162,CUST01323,,Paytm Wallet,P2P_TRANSFER,34.54,12509.5,2025-03-02 06:04:34,success
WLT0002479,TXN0010177,CUST00192,,Amazon Pay Balance,P2P_TRANSFER,102.71,4466.13,2025-04-11 04:32:00,Success
WLT0002480,TXN0010179,CUST01637,MER0109,Amazon Pay Balance,LOAD,114.65,10823.6,2025-01-22 21:47:31,Success
WLT0002481,TXN0010180,CUST00175,MER0121,PhonePe Wallet,LOAD,273.62,15876.7,2025-06-10 12:14:35,Success
WLT0002482,TXN0010181,CUST01704,MER0092,Amazon Pay Balance,LOAD,1232.92,3460.98,2025-04-23 10:59:58,Failed
WLT0002483,TXN0010185,CUST01782,,Amazon Pay Balance,P2P_TRANSFER,2411.73,17890.38,2025-03-04 07:15:29,Success
WLT0002484,TXN0010191,CUST00671,MER0039,Paytm Wallet,LOAD,544.69,11471.98,2025-04-16 21:53:56,Success
WLT0002485,TXN0010197,CUST00959,MER0124,Amazon Pay Balance,SPEND,501.48,7063.33,2025-03-07 01:55:02,SUCCESS
WLT0002486,TXN0010198,CUST01146,,Mobikwik,P2P_TRANSFER,307.41,856.19,2025-05-13 07:10:43,SUCCESS
WLT0002487,TXN0010207,CUST00981,MER0111,Paytm Wallet,LOAD,159.29,1204.32,2025-04-26 01:22:32,success
WLT0002488,TXN0010210,CUST00760,MER0016,Amazon Pay Balance,SPEND,438.4,584.15,2025-02-01 23:07:19,success
WLT0002489,TXN0010214,CUST00010,MER0120,Mobikwik,SPEND,1415.34,8903.9,2025-06-08 21:00:57,success
WLT0002490,TXN0010216,CUST01877,MER0121,Amazon Pay Balance,LOAD,180.73,18321.54,2025-01-25 06:49:46,FAILED
WLT0002491,TXN0010217,CUST01815,MER0003,Mobikwik,LOAD,1142.3,6478.16,2025-05-05 01:31:47,success
WLT0002492,TXN0010221,CUST00934,MER0030,Mobikwik,LOAD,3318.49,11572.37,2025-01-24 11:17:51,Success
WLT0002493,TXN0010222,CUST01800,MER0075,Paytm Wallet,SPEND,79.23,14182.78,2025-01-28 05:25:09,SUCCESS
WLT0002494,TXN0010227,CUST00907,MER0038,Mobikwik,LOAD,213.26,5028.26,2025-01-15 05:03:33,SUCCESS
WLT0002495,TXN0010228,CUST00099,MER0072,Amazon Pay Balance,SPEND,567.91,15368.75,2025-01-28 08:13:58,Success
WLT0002496,TXN0010235,CUST01389,MER0122,Paytm Wallet,SPEND,529.96,15704.48,2025-01-22 00:53:03,Success
WLT0002497,TXN0010236,CUST00771,MER0112,PhonePe Wallet,SPEND,539.74,15034.91,2025-03-09 22:29:54,Success
WLT0002498,TXN0010237,CUST01581,MER0117,Paytm Wallet,LOAD,689.88,14978.32,2025-03-20 23:27:03,Failed
WLT0002499,TXN0010248,CUST01716,,Amazon Pay Balance,P2P_TRANSFER,835.6,13234.32,2025-01-15 17:54:01,success
WLT0002500,TXN0010251,CUST00044,MER0073,Amazon Pay Balance,SPEND,242.06,7519.76,2025-04-03 20:45:48,FAILED
WLT0002501,TXN0010257,CUST00142,MER0039,PhonePe Wallet,LOAD,74.31,1321.47,2025-03-23 08:57:23,success
WLT0002502,TXN0010261,CUST01470,,Mobikwik,P2P_TRANSFER,950.13,19386.35,2025-02-20 19:23:48,success
WLT0002503,TXN0010262,CUST01730,MER0087,PhonePe Wallet,LOAD,352.34,18451.27,2025-04-27 02:17:30,success
WLT0002504,TXN0010263,CUST00934,MER0053,PhonePe Wallet,SPEND,617.84,424.36,2025-02-12 20:20:11,success
WLT0002505,TXN0010277,CUST01347,MER0094,Paytm Wallet,LOAD,4483.05,1207.69,2025-01-29 09:35:13,SUCCESS
WLT0002506,TXN0010289,CUST01207,,Amazon Pay Balance,P2P_TRANSFER,852.49,16099.49,2025-05-29 16:22:29,Success
WLT0002507,TXN0010294,CUST00117,MER0051,Paytm Wallet,SPEND,2417.44,5058.13,2025-02-15 12:43:03,success
WLT0002508,TXN0010306,CUST00356,MER0060,Amazon Pay Balance,LOAD,217.63,13158.22,2025-03-07 05:30:41,SUCCESS
WLT0002509,TXN0010315,CUST01578,MER0044,Mobikwik,SPEND,253.0,11409.36,2025-04-14 15:38:23,Pending
WLT0002510,TXN0010319,CUST00137,MER0147,Amazon Pay Balance,LOAD,246.36,4092.89,2025-02-28 20:32:51,Success
WLT0002511,TXN0010321,CUST01429,MER0118,Paytm Wallet,SPEND,1999.51,14121.51,2025-06-14 10:23:36,success
WLT0002512,TXN0010331,CUST01198,MER0079,Amazon Pay Balance,SPEND,117.44,2801.87,2025-01-28 04:07:29,SUCCESS
WLT0002513,TXN0010332,CUST01367,MER0060,PhonePe Wallet,SPEND,364.06,783.01,2025-04-03 02:43:41,Success
WLT0002514,TXN0010334,CUST00059,MER0027,Amazon Pay Balance,LOAD,636.62,3701.96,2025-03-20 17:56:05,Success
WLT0002515,TXN0010336,CUST00981,MER0026,Amazon Pay Balance,SPEND,4241.44,4896.85,2025-04-09 20:31:04,Failed
WLT0002516,TXN0010342,CUST01116,MER0092,PhonePe Wallet,LOAD,1122.16,8805.69,2025-01-05 18:31:36,Success
WLT0002517,TXN0010344,CUST01590,MER0042,Mobikwik,SPEND,374.27,6569.73,2025-03-31 07:14:37,Success
WLT0002518,TXN0010351,CUST01319,MER0102,Mobikwik,LOAD,1352.72,3157.45,2025-06-08 15:36:09,success
WLT0002519,TXN0010352,CUST00666,,Paytm Wallet,P2P_TRANSFER,739.43,18776.78,2025-04-17 20:34:10,Failed
WLT0002520,TXN0010357,CUST01097,,Amazon Pay Balance,P2P_TRANSFER,247.25,8785.87,2025-03-04 19:25:38,success
WLT0002521,TXN0010360,CUST00661,MER0127,PhonePe Wallet,LOAD,745.33,13841.48,2025-03-15 19:46:34,success
WLT0002522,TXN0010369,CUST00989,MER0049,Paytm Wallet,LOAD,2476.57,2512.93,2025-04-22 00:06:55,FAILED
WLT0002523,TXN0010370,CUST00144,MER0036,PhonePe Wallet,LOAD,877.13,4566.67,2025-04-25 14:40:37,SUCCESS
WLT0002524,TXN0010380,CUST00553,MER0047,Amazon Pay Balance,LOAD,246.38,2088.8,2025-04-12 12:40:17,Failed
WLT0002525,TXN0010381,CUST01942,MER0126,PhonePe Wallet,LOAD,632.82,9472.65,2025-03-09 21:09:52,success
WLT0002526,TXN0010382,CUST01310,MER0013,Mobikwik,LOAD,346.59,7796.29,2025-05-02 15:30:43,success
WLT0002527,TXN0010393,CUST00372,,Mobikwik,P2P_TRANSFER,223.88,11879.41,2025-06-15 05:51:50,SUCCESS
WLT0002528,TXN0010396,CUST01149,,Paytm Wallet,P2P_TRANSFER,1360.25,5158.06,2025-02-02 15:37:38,Success
WLT0002529,TXN0010398,CUST01603,MER0051,Mobikwik,SPEND,1095.44,19114.4,2025-01-04 20:20:06,success
WLT0002530,TXN0010408,CUST00801,MER0095,Paytm Wallet,SPEND,1372.75,19373.63,2025-06-25 00:19:21,SUCCESS
WLT0002531,TXN0010409,CUST00836,MER0127,Mobikwik,SPEND,96.83,12520.5,2025-02-19 15:42:18,Success
WLT0002532,TXN0010411,CUST01850,MER0054,PhonePe Wallet,LOAD,791.99,17253.0,2025-03-12 06:30:56,success
WLT0002533,TXN0010412,CUST01323,MER0096,Amazon Pay Balance,LOAD,1028.17,10359.17,2025-02-12 12:00:26,Success
WLT0002534,TXN0010417,CUST01685,MER0132,Paytm Wallet,LOAD,5577.37,13871.84,2025-02-08 13:40:02,Pending
WLT0002535,TXN0010420,CUST01519,MER0091,Mobikwik,LOAD,692.1,5850.19,2025-05-08 04:07:15,SUCCESS
WLT0002536,TXN0010423,CUST01013,,Amazon Pay Balance,P2P_TRANSFER,1276.43,17237.41,2025-03-18 01:09:39,Success
WLT0002537,TXN0010425,CUST00642,,Amazon Pay Balance,P2P_TRANSFER,985.09,2958.85,2025-01-06 16:32:27,SUCCESS
WLT0002538,TXN0010433,CUST00500,MER0111,PhonePe Wallet,SPEND,754.36,11744.41,2025-04-26 22:30:54,Success
WLT0002539,TXN0010441,CUST01501,MER0014,Amazon Pay Balance,LOAD,486.44,2544.63,2025-03-30 21:54:06,Success
WLT0002540,TXN0010442,CUST00404,,Mobikwik,P2P_TRANSFER,339.04,19409.64,2025-06-28 05:05:57,success
WLT0002541,TXN0010446,CUST00291,MER0081,Mobikwik,LOAD,496.35,17181.3,2025-02-22 08:37:06,SUCCESS
WLT0002542,TXN0010448,CUST01288,MER0002,Amazon Pay Balance,LOAD,886.12,7044.93,2025-02-16 22:21:10,success
WLT0002543,TXN0010451,CUST01146,MER0029,PhonePe Wallet,LOAD,399.43,752.32,2025-03-10 19:22:42,success
WLT0002544,TXN0010469,CUST01384,MER0047,Mobikwik,LOAD,347.71,7822.6,2025-06-06 12:48:42,success
WLT0002545,TXN0010471,CUST01418,,Amazon Pay Balance,P2P_TRANSFER,1149.64,18468.38,2025-03-12 13:55:38,SUCCESS
WLT0002546,TXN0010475,CUST00600,MER0021,Mobikwik,SPEND,249.11,5710.0,2025-02-20 09:33:46,SUCCESS
WLT0002547,TXN0010482,CUST01548,MER0117,Amazon Pay Balance,LOAD,141.21,1037.6,2025-05-16 15:25:16,success
WLT0002548,TXN0010483,CUST00065,MER0107,Mobikwik,SPEND,546.4,1494.04,2025-01-27 08:27:57,SUCCESS
WLT0002549,TXN0010489,CUST00178,MER0122,PhonePe Wallet,LOAD,1461.78,3301.22,2025-03-14 17:32:16,Success
WLT0002550,TXN0010495,CUST00528,MER0131,Paytm Wallet,LOAD,303.48,306.79,2025-06-02 03:32:34,Success
WLT0002551,TXN0010498,CUST01273,MER0109,Paytm Wallet,LOAD,278.13,7185.4,2025-04-21 21:08:44,PENDING
WLT0002552,TXN0010503,CUST00893,MER0016,PhonePe Wallet,LOAD,539.93,12297.52,2025-03-02 08:16:05,Success
WLT0002553,TXN0010505,CUST00676,MER0139,Paytm Wallet,SPEND,1071.11,1202.66,2025-01-28 17:40:35,Success
WLT0002554,TXN0010509,CUST01951,MER0072,Paytm Wallet,SPEND,564.27,5707.82,2025-06-01 18:43:40,success
WLT0002555,TXN0010512,CUST00632,MER0024,Paytm Wallet,LOAD,20.92,6794.58,2025-05-08 16:30:05,success
WLT0002556,TXN0010515,CUST01671,,Mobikwik,P2P_TRANSFER,330.17,901.71,2025-02-27 19:45:18,success
WLT0002557,TXN0010517,CUST01392,,Mobikwik,P2P_TRANSFER,259.79,16741.38,2025-02-04 02:50:27,Success
WLT0002558,TXN0010519,CUST00505,,Mobikwik,P2P_TRANSFER,222.57,12662.58,2025-04-02 12:47:35,success
WLT0002559,TXN0010520,CUST00741,MER0114,PhonePe Wallet,LOAD,687.34,8286.14,2025-03-15 12:23:19,Success
WLT0002560,TXN0010522,CUST01249,,Paytm Wallet,P2P_TRANSFER,126.31,7563.25,2025-05-20 11:41:10,Success
WLT0002561,TXN0010526,CUST00175,MER0052,PhonePe Wallet,SPEND,2192.34,4446.16,2025-05-06 14:45:26,Success
WLT0002562,TXN0010527,CUST00613,,Paytm Wallet,P2P_TRANSFER,210.12,10085.76,2025-06-21 10:45:47,SUCCESS
WLT0002563,TXN0010531,CUST01199,MER0031,Paytm Wallet,LOAD,676.49,2754.14,2025-05-12 16:39:29,SUCCESS
WLT0002564,TXN0010532,CUST01316,,PhonePe Wallet,P2P_TRANSFER,1034.19,12744.44,2025-01-04 01:37:54,SUCCESS
WLT0002565,TXN0010535,CUST01918,MER0033,Amazon Pay Balance,LOAD,661.19,3478.15,2025-03-17 16:43:29,Success
WLT0002566,TXN0010539,CUST00229,MER0037,Paytm Wallet,LOAD,283.5,8794.22,2025-05-14 01:46:06,failed
WLT0002567,TXN0010542,CUST00469,MER0040,Mobikwik,LOAD,1565.48,11389.11,2025-01-31 10:25:08,SUCCESS
WLT0002568,TXN0010543,CUST00201,MER0064,Mobikwik,SPEND,92.68,9495.11,2025-03-19 02:28:52,success
WLT0002569,TXN0010544,CUST01162,MER0083,Paytm Wallet,LOAD,2960.32,15888.81,2025-03-27 22:54:54,success
WLT0002570,TXN0010553,CUST01769,,Paytm Wallet,P2P_TRANSFER,1400.91,8079.44,2025-02-19 09:06:11,Success
WLT0002571,TXN0010554,CUST00562,MER0003,Amazon Pay Balance,SPEND,248.59,18926.36,2025-06-07 01:34:54,Success
WLT0002572,TXN0010555,CUST00364,,PhonePe Wallet,P2P_TRANSFER,121.64,7409.04,2025-05-31 16:57:07,success
WLT0002573,TXN0010566,CUST00018,MER0053,Amazon Pay Balance,LOAD,828.82,13049.43,2025-02-23 00:56:10,Success
WLT0002574,TXN0010570,CUST01482,,Paytm Wallet,P2P_TRANSFER,268.55,2781.01,2025-06-03 04:06:36,success
WLT0002575,TXN0010571,CUST00869,MER0025,PhonePe Wallet,LOAD,162.32,8988.1,2025-01-09 16:06:01,Success
WLT0002576,TXN0010584,CUST00404,MER0020,Paytm Wallet,LOAD,998.36,9801.89,2025-06-21 04:00:44,success
WLT0002577,TXN0010591,CUST01512,MER0004,Amazon Pay Balance,LOAD,672.62,9889.07,2025-04-01 11:02:57,SUCCESS
WLT0002578,TXN0010592,CUST01535,MER0079,Paytm Wallet,LOAD,1490.67,8483.96,2025-05-06 19:58:25,PENDING
WLT0002579,TXN0010596,CUST00166,,PhonePe Wallet,P2P_TRANSFER,147.23,3506.96,2025-05-20 06:43:36,success
WLT0002580,TXN0010598,CUST01871,,Paytm Wallet,P2P_TRANSFER,994.08,13939.2,2025-01-23 03:55:49,success
WLT0002581,TXN0010603,CUST01243,MER0047,Mobikwik,SPEND,975.67,3326.76,2025-02-12 01:51:21,success
WLT0002582,TXN0010607,CUST00165,MER0078,Paytm Wallet,SPEND,320.73,18253.58,2025-03-12 06:08:35,success
WLT0002583,TXN0010609,CUST01241,MER0102,PhonePe Wallet,SPEND,3893.52,6857.66,2025-03-08 19:42:07,Success
WLT0002584,TXN0010612,CUST00877,MER0061,Amazon Pay Balance,LOAD,3035.42,4610.67,2025-03-27 06:46:38,Success
WLT0002585,TXN0010623,CUST00940,,Amazon Pay Balance,P2P_TRANSFER,611.71,8285.77,2025-04-16 17:25:00,Success
WLT0002586,TXN0010626,CUST00096,,Amazon Pay Balance,P2P_TRANSFER,400.9,11367.24,2025-01-28 03:28:04,Success
WLT0002587,TXN0010631,CUST00869,,Mobikwik,P2P_TRANSFER,200.15,3397.9,2025-02-12 09:52:31,Success
WLT0002588,TXN0010632,CUST00002,,Mobikwik,P2P_TRANSFER,335.46,19817.61,2025-05-13 00:55:16,Success
WLT0002589,TXN0010638,CUST00465,,PhonePe Wallet,P2P_TRANSFER,596.39,16462.78,2025-03-19 01:08:19,success
WLT0002590,TXN0010639,CUST01090,MER0054,Paytm Wallet,LOAD,1223.44,13325.0,2025-06-22 06:32:08,Success
WLT0002591,TXN0010641,CUST00982,,Paytm Wallet,P2P_TRANSFER,811.42,7462.38,2025-02-18 14:15:30,SUCCESS
WLT0002592,TXN0010650,CUST01236,MER0059,Amazon Pay Balance,SPEND,616.08,6450.55,2025-03-19 23:25:35,Success
WLT0002593,TXN0010654,CUST01530,MER0030,Mobikwik,LOAD,5913.73,565.14,2025-05-09 09:58:39,success
WLT0002594,TXN0010660,CUST01522,MER0038,Paytm Wallet,SPEND,1390.29,19469.46,2025-04-23 10:22:46,success
WLT0002595,TXN0010665,CUST00395,,PhonePe Wallet,P2P_TRANSFER,1158.44,3405.05,2025-04-15 04:08:52,SUCCESS
WLT0002596,TXN0010669,CUST01387,MER0134,Paytm Wallet,LOAD,915.72,5644.16,2025-05-08 09:58:07,success
WLT0002597,TXN0010676,CUST00572,MER0105,Amazon Pay Balance,LOAD,1119.01,9475.58,2025-06-03 12:07:29,SUCCESS
WLT0002598,TXN0010678,CUST01059,MER0142,Amazon Pay Balance,SPEND,180.83,18462.57,2025-05-01 08:31:43,SUCCESS
WLT0002599,TXN0010684,CUST00836,,Mobikwik,P2P_TRANSFER,1504.48,12900.86,2025-01-19 06:37:24,SUCCESS
WLT0002600,TXN0010689,CUST00858,MER0106,Amazon Pay Balance,LOAD,1677.16,1670.46,2025-02-12 07:34:27,Success
WLT0002601,TXN0010691,CUST00146,,Amazon Pay Balance,P2P_TRANSFER,1616.66,7058.87,2025-06-12 22:51:47,Success
WLT0002602,TXN0010699,CUST00713,,Paytm Wallet,P2P_TRANSFER,541.73,16400.44,2025-05-13 16:15:31,SUCCESS
WLT0002603,TXN0010706,CUST00549,MER0012,Paytm Wallet,SPEND,394.09,14393.82,2025-03-02 06:54:20,SUCCESS
WLT0002604,TXN0010707,CUST01412,MER0015,PhonePe Wallet,LOAD,16.0,4788.99,2025-02-17 02:56:10,SUCCESS
WLT0002605,TXN0010709,CUST00732,MER0096,Mobikwik,SPEND,717.54,12158.99,2025-04-11 04:12:53,Success
WLT0002606,TXN0010711,CUST00461,MER0108,Mobikwik,SPEND,214.35,12408.97,2025-06-25 12:02:17,Success
WLT0002607,TXN0010714,CUST01702,,PhonePe Wallet,P2P_TRANSFER,1657.02,6807.88,2025-04-04 13:29:10,Failed
WLT0002608,TXN0010721,CUST01143,MER0018,Paytm Wallet,SPEND,679.91,18115.39,2025-05-03 04:59:05,success
WLT0002609,TXN0010725,CUST01441,MER0049,Mobikwik,SPEND,-231.97,14622.6,2025-03-20 19:14:23,Success
