settlement_id,merchant_id,batch_date,total_transactions,total_amount,settled_amount,settlement_status
SET003300,MER0129,2025-01-19,2,2069.64,2040.57,VARIANCE
SET003301,MER0129,2025-01-26,2,2131.32,2074.14,VARIANCE
SET003302,MER0129,2025-02-02,4,4164.48,4042.84,VARIANCE
SET003303,MER0129,2025-02-09,3,5352.9,5296.73,VARIANCE
SET003304,MER0129,2025-02-16,1,322.17,312.52,VARIANCE
SET003305,MER0129,2025-02-23,0,0.0,0.0,MATCHED
SET003306,MER0129,2025-03-02,3,963.27,942.44,VARIANCE
SET003307,MER0129,2025-03-09,2,6890.62,6837.16,VARIANCE
SET003308,MER0129,2025-03-16,3,1372.71,1344.91,VARIANCE
SET003309,MER0129,2025-03-23,0,0.0,0.0,MATCHED
SET003310,MER0129,2025-03-30,1,399.55,389.47,VARIANCE
SET003311,MER0129,2025-04-06,2,1377.49,1349.85,VARIANCE
SET003312,MER0129,2025-04-13,3,1842.96,1823.37,VARIANCE
SET003313,MER0129,2025-04-20,0,0.0,0.0,MATCHED
SET003314,MER0129,2025-04-27,4,1680.54,1672.08,VARIANCE
SET003315,MER0129,2025-05-04,0,0.0,0.0,MATCHED
SET003316,MER0129,2025-05-11,2,451.42,445.42,VARIANCE
SET003317,MER0129,2025-05-18,2,2563.24,2489.91,VARIANCE
SET003318,MER0129,2025-05-25,2,1111.07,1099.93,VARIANCE
SET003319,MER0129,2025-06-01,6,3539.75,3471.19,VARIANCE
SET003320,MER0129,2025-06-08,4,720.43,711.92,VARIANCE
SET003321,MER0129,2025-06-15,2,1248.89,1217.97,VARIANCE
SET003322,MER0129,2025-06-22,1,113.18,111.13,VARIANCE
SET003323,MER0129,2025-06-29,1,104.81,102.43,VARIANCE
SET003324,MER0130,2025-01-05,1,1153.14,1142.01,VARIANCE
SET003325,MER0130,2025-01-12,4,1640.46,1637.86,VARIANCE
SET003326,MER0130,2025-01-19,1,3615.49,3546.92,VARIANCE
SET003327,MER0130,2025-01-26,3,3107.59,3061.32,VARIANCE
SET003328,MER0130,2025-02-02,4,4173.94,4128.39,VARIANCE
SET003329,MER0130,2025-02-09,1,144.94,143.91,VARIANCE
SET003330,MER0130,2025-02-16,0,0.0,0.0,MATCHED
SET003331,MER0130,2025-02-23,2,2583.0,2526.29,VARIANCE
SET003332,MER0130,2025-03-02,3,2120.5,2098.51,VARIANCE
SET003333,MER0130,2025-03-09,0,0.0,0.0,MATCHED
SET003334,MER0130,2025-03-16,2,963.58,949.04,VARIANCE
SET003335,MER0130,2025-03-23,2,1887.23,1866.24,VARIANCE
SET003336,MER0130,2025-03-30,3,1508.66,1488.56,VARIANCE
SET003337,MER0130,2025-04-06,0,0.0,0.0,MATCHED
SET003338,MER0130,2025-04-13,2,738.35,723.92,VARIANCE
SET003339,MER0130,2025-04-20,1,250.1,244.21,VARIANCE
SET003340,MER0130,2025-04-27,1,481.88,473.3,VARIANCE
SET003341,MER0130,2025-05-04,4,2974.89,2965.75,VARIANCE
SET003342,MER0130,2025-05-11,1,146.34,145.71,MATCHED
SET003343,MER0130,2025-05-18,5,4606.91,4476.99,VARIANCE
SET003344,MER0130,2025-05-25,0,0.0,0.0,MATCHED
SET003345,MER0130,2025-06-01,1,1943.73,1899.17,VARIANCE
SET003346,MER0130,2025-06-08,1,886.72,880.86,VARIANCE
SET003347,MER0130,2025-06-15,2,4342.39,4302.24,VARIANCE
SET003348,MER0130,2025-06-22,4,1614.42,1574.0,VARIANCE
SET003349,MER0130,2025-06-29,3,1025.69,1019.23,VARIANCE
SET003350,MER0131,2025-01-05,3,1404.75,1399.07,VARIANCE
SET003351,MER0131,2025-01-12,3,1485.12,1476.88,VARIANCE
SET003352,MER0131,2025-01-19,3,3384.57,3318.38,VARIANCE
SET003353,MER0131,2025-01-26,1,504.42,501.68,VARIANCE
SET003354,MER0131,2025-02-02,1,779.72,762.42,VARIANCE
SET003355,MER0131,2025-02-09,2,1194.09,1191.65,VARIANCE
SET003356,MER0131,2025-02-16,3,1972.03,1921.21,VARIANCE
SET003357,MER0131,2025-02-23,2,602.62,591.66,VARIANCE
SET003358,MER0131,2025-03-02,2,3833.46,3753.47,VARIANCE
SET003359,MER0131,2025-03-09,2,597.31,594.1,VARIANCE
SET003360,MER0131,2025-03-16,1,3479.56,3454.95,VARIANCE
SET003361,MER0131,2025-03-23,3,1942.84,1915.54,VARIANCE
SET003362,MER0131,2025-03-30,5,4649.32,4584.81,VARIANCE
SET003363,MER0131,2025-04-06,5,1866.81,1827.18,VARIANCE
SET003364,MER0131,2025-04-13,0,0.0,0.0,MATCHED
SET003365,MER0131,2025-04-20,4,2510.53,2438.76,VARIANCE
SET003366,MER0131,2025-04-27,1,270.62,268.37,VARIANCE
SET003367,MER0131,2025-05-04,3,1241.54,1239.88,VARIANCE
SET003368,MER0131,2025-05-11,4,5247.9,5162.36,VARIANCE
SET003369,MER0131,2025-05-18,0,0.0,0.0,MATCHED
SET003370,MER0131,2025-05-25,1,280.82,277.33,VARIANCE
SET003371,MER0131,2025-06-01,2,1135.55,1114.41,VARIANCE
SET003372,MER0131,2025-06-08,5,3116.04,3109.33,VARIANCE
SET003373,MER0131,2025-06-15,2,3776.43,3687.39,VARIANCE
SET003374,MER0131,2025-06-22,1,609.09,599.73,VARIANCE
SET003375,MER0131,2025-06-29,5,2682.07,2657.22,VARIANCE
SET003376,MER0132,2025-01-05,2,2138.34,2122.07,VARIANCE
SET003377,MER0132,2025-01-12,2,1433.23,1403.43,VARIANCE
SET003378,MER0132,2025-01-19,2,872.34,849.36,VARIANCE
SET003379,MER0132,2025-01-26,1,1454.93,1441.38,VARIANCE
SET003380,MER0132,2025-02-02,2,1091.3,1062.68,VARIANCE
SET003381,MER0132,2025-02-09,3,2998.78,2982.98,VARIANCE
SET003382,MER0132,2025-02-16,1,632.87,614.25,VARIANCE
SET003383,MER0132,2025-02-23,1,202.47,201.75,MATCHED
SET003384,MER0132,2025-03-02,1,1451.5,1443.45,VARIANCE
SET003385,MER0132,2025-03-09,2,4828.55,4757.04,VARIANCE
SET003386,MER0132,2025-03-16,1,706.41,704.08,VARIANCE
SET003387,MER0132,2025-03-23,0,0.0,0.0,MATCHED
SET003388,MER0132,2025-03-30,6,5229.25,5177.84,VARIANCE
SET003389,MER0132,2025-04-06,1,3955.29,3867.42,VARIANCE
SET003390,MER0132,2025-04-13,0,0.0,0.0,MATCHED
SET003391,MER0132,2025-04-20,2,1316.95,1282.04,VARIANCE
SET003392,MER0132,2025-04-27,2,1886.01,1834.85,VARIANCE
SET003393,MER0132,2025-05-04,3,1227.25,1215.28,VARIANCE
SET003394,MER0132,2025-05-11,6,3579.59,3547.54,VARIANCE
SET003395,MER0132,2025-05-18,0,0.0,0.0,MATCHED
SET003396,MER0132,2025-05-25,2,1363.97,1338.71,VARIANCE
SET003397,MER0132,2025-06-01,7,4826.08,4733.92,VARIANCE
SET003398,MER0132,2025-06-08,2,1264.72,1259.44,VARIANCE
SET003399,MER0132,2025-06-15,6,3398.34,3377.08,VARIANCE
SET003400,MER0132,2025-06-22,2,410.62,410.37,MATCHED
SET003401,MER0132,2025-06-29,3,1120.16,1086.87,VARIANCE
SET003402,MER0133,2025-01-12,3,913.55,912.31,VARIANCE
SET003403,MER0133,2025-01-19,1,178.53,175.39,VARIANCE
SET003404,MER0133,2025-01-26,2,200.71,199.49,VARIANCE
SET003405,MER0133,2025-02-02,2,912.32,890.64,VARIANCE
SET003406,MER0133,2025-02-09,3,3146.64,3103.37,VARIANCE
SET003407,MER0133,2025-02-16,1,1367.73,1357.57,VARIANCE
SET003408,MER0133,2025-02-23,2,466.89,462.97,VARIANCE
SET003409,MER0133,2025-03-02,3,737.33,730.59,VARIANCE
SET003410,MER0133,2025-03-09,1,749.07,728.59,VARIANCE
SET003411,MER0133,2025-03-16,0,0.0,0.0,MATCHED
SET003412,MER0133,2025-03-23,5,2507.75,2436.64,VARIANCE
SET003413,MER0133,2025-03-30,3,8007.0,7963.73,VARIANCE
SET003414,MER0133,2025-04-06,3,2433.87,2402.13,VARIANCE
SET003415,MER0133,2025-04-13,2,1188.29,1174.8,VARIANCE
SET003416,MER0133,2025-04-20,3,869.57,849.28,VARIANCE
SET003417,MER0133,2025-04-27,2,643.86,639.78,VARIANCE
SET003418,MER0133,2025-05-04,2,458.38,455.08,VARIANCE
SET003419,MER0133,2025-05-11,1,537.46,525.35,VARIANCE
SET003420,MER0133,2025-05-18,2,1016.28,1014.14,VARIANCE
SET003421,MER0133,2025-05-25,3,1825.44,1793.44,VARIANCE
SET003422,MER0133,2025-06-01,1,275.85,274.69,VARIANCE
SET003423,MER0133,2025-06-08,3,287.79,281.16,VARIANCE
SET003424,MER0133,2025-06-15,2,1164.99,1143.1,VARIANCE
SET003425,MER0133,2025-06-22,4,2122.96,2072.77,VARIANCE
SET003426,MER0133,2025-06-29,2,1386.75,1346.58,VARIANCE
SET003427,MER0134,2025-01-05,1,4154.65,4047.73,VARIANCE
SET003428,MER0134,2025-01-12,1,245.26,239.03,VARIANCE
SET003429,MER0134,2025-01-19,0,0.0,0.0,MATCHED
SET003430,MER0134,2025-01-26,5,4176.48,4111.63,VARIANCE
SET003431,MER0134,2025-02-02,2,1829.58,1780.49,VARIANCE
SET003432,MER0134,2025-02-09,4,6126.65,6111.37,VARIANCE
SET003433,MER0134,2025-02-16,0,0.0,0.0,MATCHED
SET003434,MER0134,2025-02-23,2,987.35,973.07,VARIANCE
SET003435,MER0134,2025-03-02,5,7219.69,7062.4,VARIANCE
SET003436,MER0134,2025-03-09,4,6069.95,5963.88,VARIANCE
SET003437,MER0134,2025-03-16,4,7279.06,7259.53,VARIANCE
SET003438,MER0134,2025-03-23,3,2558.26,2514.04,VARIANCE
SET003439,MER0134,2025-03-30,3,2074.84,2043.89,VARIANCE
SET003440,MER0134,2025-04-06,2,551.77,550.49,VARIANCE
SET003441,MER0134,2025-04-13,1,114.0,111.95,VARIANCE
SET003442,MER0134,2025-04-20,1,1322.56,1316.74,VARIANCE
SET003443,MER0134,2025-04-27,5,1535.87,1492.93,VARIANCE
SET003444,MER0134,2025-05-04,2,2583.47,2560.88,VARIANCE
SET003445,MER0134,2025-05-11,3,3110.85,3028.82,VARIANCE
SET003446,MER0134,2025-05-18,3,3459.54,3384.12,VARIANCE
SET003447,MER0134,2025-05-25,3,2189.59,2129.51,VARIANCE
SET003448,MER0134,2025-06-01,5,4441.13,4425.28,VARIANCE
SET003449,MER0134,2025-06-08,4,1716.79,1711.3,VARIANCE
SET003450,MER0134,2025-06-15,1,180.13,179.01,VARIANCE
SET003451,MER0134,2025-06-22,2,734.36,723.32,VARIANCE
SET003452,MER0135,2025-01-05,2,410.63,399.69,VARIANCE
SET003453,MER0135,2025-01-12,1,474.72,467.89,VARIANCE
SET003454,MER0135,2025-01-19,4,3309.89,3299.84,VARIANCE
SET003455,MER0135,2025-01-26,1,1299.54,1288.68,VARIANCE
SET003456,MER0135,2025-02-02,3,3111.37,3018.19,VARIANCE
SET003457,MER0135,2025-02-09,3,1679.2,1678.57,MATCHED
SET003458,MER0135,2025-02-16,1,247.74,247.36,MATCHED
SET003459,MER0135,2025-02-23,6,3637.24,3592.3,VARIANCE
SET003460,MER0135,2025-03-02,2,1761.54,1709.86,VARIANCE
SET003461,MER0135,2025-03-09,3,3280.89,3252.68,VARIANCE
SET003462,MER0135,2025-03-16,2,1408.32,1392.46,VARIANCE
SET003463,MER0135,2025-03-23,3,2360.64,2290.1,VARIANCE
SET003464,MER0135,2025-03-30,4,1268.59,1247.43,VARIANCE
SET003465,MER0135,2025-04-06,4,1412.68,1371.04,VARIANCE
SET003466,MER0135,2025-04-13,2,2343.98,2278.01,VARIANCE
SET003467,MER0135,2025-04-20,0,0.0,0.0,MATCHED
SET003468,MER0135,2025-04-27,3,615.12,610.79,VARIANCE
SET003469,MER0135,2025-05-04,3,372.42,364.88,VARIANCE
SET003470,MER0135,2025-05-11,1,-1560.92,-1521.42,VARIANCE
SET003471,MER0135,2025-05-18,3,-18.15,-17.75,MATCHED
SET003472,MER0135,2025-05-25,1,711.99,695.5,VARIANCE
SET003473,MER0135,2025-06-01,5,2484.99,2451.93,VARIANCE
SET003474,MER0135,2025-06-08,1,277.34,271.29,VARIANCE
SET003475,MER0135,2025-06-15,2,2639.17,2632.24,VARIANCE
SET003476,MER0135,2025-06-22,3,1034.34,1003.79,VARIANCE
SET003477,MER0135,2025-06-29,5,5133.28,5014.7,VARIANCE
SET003478,MER0136,2025-01-05,2,2864.76,2832.48,VARIANCE
SET003479,MER0136,2025-01-12,2,341.94,336.27,VARIANCE
SET003480,MER0136,2025-01-19,1,352.02,342.34,VARIANCE
SET003481,MER0136,2025-01-26,0,0.0,0.0,MATCHED
SET003482,MER0136,2025-02-02,4,3947.73,3862.55,VARIANCE
SET003483,MER0136,2025-02-09,3,1682.34,1672.17,VARIANCE
SET003484,MER0136,2025-02-16,3,4038.51,3946.39,VARIANCE
SET003485,MER0136,2025-02-23,1,101.34,100.24,VARIANCE
SET003486,MER0136,2025-03-02,3,737.8,730.6,VARIANCE
SET003487,MER0136,2025-03-09,2,1078.93,1060.06,VARIANCE
SET003488,MER0136,2025-03-16,1,464.58,451.27,VARIANCE
SET003489,MER0136,2025-03-23,5,2274.52,2242.78,VARIANCE
SET003490,MER0136,2025-03-30,5,2428.04,2363.08,VARIANCE
SET003491,MER0136,2025-04-06,6,8330.07,8140.26,VARIANCE
SET003492,MER0136,2025-04-13,5,1655.23,1651.5,VARIANCE
SET003493,MER0136,2025-04-20,0,0.0,0.0,MATCHED
SET003494,MER0136,2025-04-27,4,2046.61,2044.01,VARIANCE
SET003495,MER0136,2025-05-04,1,1368.4,1333.89,VARIANCE
SET003496,MER0136,2025-05-11,0,0.0,0.0,MATCHED
SET003497,MER0136,2025-05-18,5,2908.78,2824.23,VARIANCE
SET003498,MER0136,2025-05-25,3,1940.74,1931.37,VARIANCE
SET003499,MER0136,2025-06-01,2,3167.55,3157.69,VARIANCE
SET003500,MER0136,2025-06-08,3,1766.84,1728.26,VARIANCE
SET003501,MER0136,2025-06-15,4,2577.53,2526.9,VARIANCE
SET003502,MER0136,2025-06-22,1,630.04,617.58,VARIANCE
SET003503,MER0136,2025-06-29,4,3555.09,3516.01,VARIANCE
SET003504,MER0137,2025-01-05,3,1363.17,1334.7,VARIANCE
SET003505,MER0137,2025-01-12,4,2465.1,2425.77,VARIANCE
SET003506,MER0137,2025-01-19,2,1074.21,1063.0,VARIANCE
SET003507,MER0137,2025-01-26,4,2836.94,2775.24,VARIANCE
SET003508,MER0137,2025-02-02,0,0.0,0.0,MATCHED
SET003509,MER0137,2025-02-09,2,824.69,816.12,VARIANCE
SET003510,MER0137,2025-02-16,3,2397.17,2372.11,VARIANCE
SET003511,MER0137,2025-02-23,2,1505.49,1460.5,VARIANCE
SET003512,MER0137,2025-03-02,4,1590.0,1562.95,VARIANCE
SET003513,MER0137,2025-03-09,4,4935.44,4912.67,VARIANCE
SET003514,MER0137,2025-03-16,3,2718.82,2685.68,VARIANCE
SET003515,MER0137,2025-03-23,2,1514.95,1500.19,VARIANCE
SET003516,MER0137,2025-03-30,2,1710.78,1709.56,VARIANCE
SET003517,MER0137,2025-04-06,3,1585.33,1547.42,VARIANCE
SET003518,MER0137,2025-04-13,3,1437.97,1411.88,VARIANCE
SET003519,MER0137,2025-04-20,4,3642.53,3549.43,VARIANCE
SET003520,MER0137,2025-04-27,2,714.9,712.72,VARIANCE
SET003521,MER0137,2025-05-04,4,2532.06,2500.63,VARIANCE
SET003522,MER0137,2025-05-11,5,4141.14,4125.46,VARIANCE
SET003523,MER0137,2025-05-18,0,0.0,0.0,MATCHED
SET003524,MER0137,2025-05-25,4,2851.08,2794.61,VARIANCE
SET003525,MER0137,2025-06-01,4,255.95,253.72,VARIANCE
SET003526,MER0137,2025-06-08,3,6252.7,6115.9,VARIANCE
SET003527,MER0137,2025-06-15,4,4831.55,4759.69,VARIANCE
SET003528,MER0137,2025-06-22,2,883.07,873.19,VARIANCE
SET003529,MER0137,2025-06-29,4,2570.01,2552.77,VARIANCE
SET003530,MER0138,2025-01-05,3,2514.16,2457.25,VARIANCE
SET003531,MER0138,2025-01-12,1,1794.37,1781.15,VARIANCE
SET003532,MER0138,2025-01-19,1,1133.57,1118.04,VARIANCE
SET003533,MER0138,2025-01-26,1,9346.46,9242.05,VARIANCE
SET003534,MER0138,2025-02-02,3,2045.51,1990.0,VARIANCE
SET003535,MER0138,2025-02-09,8,3831.65,3777.17,VARIANCE
SET003536,MER0138,2025-02-16,3,1271.83,1237.2,VARIANCE
SET003537,MER0138,2025-02-23,0,0.0,0.0,MATCHED
SET003538,MER0138,2025-03-02,2,1067.93,1061.27,VARIANCE
SET003539,MER0138,2025-03-09,4,1492.53,1464.93,VARIANCE
SET003540,MER0138,2025-03-16,2,483.55,475.33,VARIANCE
SET003541,MER0138,2025-03-23,1,2111.87,2088.06,VARIANCE
SET003542,MER0138,2025-03-30,1,314.73,310.56,VARIANCE
SET003543,MER0138,2025-04-06,1,371.99,371.76,MATCHED
SET003544,MER0138,2025-04-13,2,600.57,597.73,VARIANCE
SET003545,MER0138,2025-04-20,3,2078.97,2059.36,VARIANCE
SET003546,MER0138,2025-04-27,7,3830.58,3755.78,VARIANCE
SET003547,MER0138,2025-05-04,9,6637.61,6449.46,VARIANCE
SET003548,MER0138,2025-05-11,4,3012.63,2983.45,VARIANCE
SET003549,MER0138,2025-05-18,2,4829.59,4717.14,VARIANCE
SET003550,MER0138,2025-05-25,6,4069.42,4033.32,VARIANCE
SET003551,MER0138,2025-06-01,2,4533.15,4485.88,VARIANCE
SET003552,MER0138,2025-06-08,4,3091.16,3078.22,VARIANCE
SET003553,MER0138,2025-06-15,2,1552.66,1508.86,VARIANCE
SET003554,MER0138,2025-06-22,2,3841.09,3781.41,VARIANCE
SET003555,MER0138,2025-06-29,1,247.64,242.74,VARIANCE
SET003556,MER0139,2025-01-05,1,981.92,962.53,VARIANCE
SET003557,MER0139,2025-01-12,3,1417.4,1385.83,VARIANCE
SET003558,MER0139,2025-01-19,1,91.28,90.82,MATCHED
SET003559,MER0139,2025-01-26,0,0.0,0.0,MATCHED
SET003560,MER0139,2025-02-02,2,1264.14,1247.08,VARIANCE
SET003561,MER0139,2025-02-09,2,3284.53,3197.59,VARIANCE
SET003562,MER0139,2025-02-16,0,0.0,0.0,MATCHED
SET003563,MER0139,2025-02-23,3,629.74,622.81,VARIANCE
SET003564,MER0139,2025-03-02,4,1124.41,1094.86,VARIANCE
SET003565,MER0139,2025-03-09,1,1038.92,1018.31,VARIANCE
SET003566,MER0139,2025-03-16,0,0.0,0.0,MATCHED
SET003567,MER0139,2025-03-23,2,2375.95,2344.06,VARIANCE
SET003568,MER0139,2025-03-30,0,0.0,0.0,MATCHED
SET003569,MER0139,2025-04-06,1,1098.16,1097.6,MATCHED
SET003570,MER0139,2025-04-13,2,1197.1,1175.16,VARIANCE
SET003571,MER0139,2025-04-20,4,3846.59,3838.02,VARIANCE
SET003572,MER0139,2025-04-27,4,2378.39,2309.49,VARIANCE
SET003573,MER0139,2025-05-04,3,2798.86,2777.93,VARIANCE
SET003574,MER0139,2025-05-11,2,1350.5,1346.43,VARIANCE
SET003575,MER0139,2025-05-18,1,463.94,456.14,VARIANCE
SET003576,MER0139,2025-05-25,3,1729.29,1696.84,VARIANCE
SET003577,MER0139,2025-06-01,2,852.38,842.73,VARIANCE
SET003578,MER0139,2025-06-08,6,3174.02,3107.9,VARIANCE
SET003579,MER0139,2025-06-15,2,618.19,604.21,VARIANCE
SET003580,MER0139,2025-06-22,0,0.0,0.0,MATCHED
SET003581,MER0139,2025-06-29,2,1820.99,1801.51,VARIANCE
SET003582,MER0140,2025-01-05,1,431.35,424.86,VARIANCE
SET003583,MER0140,2025-01-12,3,4820.77,4742.63,VARIANCE
SET003584,MER0140,2025-01-19,1,389.25,386.86,VARIANCE
SET003585,MER0140,2025-01-26,3,1000.63,992.81,VARIANCE
SET003586,MER0140,2025-02-02,3,5052.08,4943.15,VARIANCE
SET003587,MER0140,2025-02-09,4,2434.93,2384.71,VARIANCE
SET003588,MER0140,2025-02-16,3,362.99,356.57,VARIANCE
SET003589,MER0140,2025-02-23,1,207.43,201.55,VARIANCE
SET003590,MER0140,2025-03-02,3,1642.94,1614.32,VARIANCE
SET003591,MER0140,2025-03-09,0,0.0,0.0,MATCHED
SET003592,MER0140,2025-03-16,1,336.69,333.32,VARIANCE
SET003593,MER0140,2025-03-23,2,272.69,267.23,VARIANCE
SET003594,MER0140,2025-03-30,2,5631.84,5517.95,VARIANCE
SET003595,MER0140,2025-04-06,0,0.0,0.0,MATCHED
SET003596,MER0140,2025-04-13,5,1999.73,1954.77,VARIANCE
SET003597,MER0140,2025-04-20,3,2184.53,2134.03,VARIANCE
SET003598,MER0140,2025-04-27,2,2043.74,2036.75,VARIANCE
SET003599,MER0140,2025-05-04,2,2957.26,2908.9,VARIANCE
SET003600,MER0140,2025-05-11,2,741.7,731.61,VARIANCE
SET003601,MER0140,2025-05-18,1,150.57,147.49,VARIANCE
SET003602,MER0140,2025-05-25,4,3590.97,3585.95,VARIANCE
SET003603,MER0140,2025-06-01,3,1160.11,1146.14,VARIANCE
SET003604,MER0140,2025-06-08,5,5780.4,5636.49,VARIANCE
SET003605,MER0140,2025-06-15,1,95.32,94.41,MATCHED
SET003606,MER0140,2025-06-22,2,1464.14,1420.26,VARIANCE
SET003607,MER0140,2025-06-29,4,1423.02,1422.81,MATCHED
SET003608,MER0141,2025-01-05,2,1787.24,1773.34,VARIANCE
SET003609,MER0141,2025-01-12,4,4376.49,4273.24,VARIANCE
SET003610,MER0141,2025-01-19,3,1288.4,1266.34,VARIANCE
SET003611,MER0141,2025-01-26,0,0.0,0.0,MATCHED
SET003612,MER0141,2025-02-02,2,4093.41,4065.62,VARIANCE
SET003613,MER0141,2025-02-09,3,5598.27,5562.27,VARIANCE
SET003614,MER0141,2025-02-16,5,2574.36,2541.93,VARIANCE
SET003615,MER0141,2025-02-23,4,1194.07,1165.31,VARIANCE
SET003616,MER0141,2025-03-02,2,793.62,785.32,VARIANCE
SET003617,MER0141,2025-03-09,4,4755.99,4695.84,VARIANCE
SET003618,MER0141,2025-03-16,2,225.46,219.72,VARIANCE
SET003619,MER0141,2025-03-23,4,1379.44,1340.41,VARIANCE
SET003620,MER0141,2025-03-30,3,1754.89,1729.92,VARIANCE
SET003621,MER0141,2025-04-06,2,1150.79,1147.94,VARIANCE
SET003622,MER0141,2025-04-13,2,1105.04,1082.76,VARIANCE
SET003623,MER0141,2025-04-20,1,901.38,891.59,VARIANCE
SET003624,MER0141,2025-04-27,3,342.98,333.76,VARIANCE
SET003625,MER0141,2025-05-04,0,0.0,0.0,MATCHED
SET003626,MER0141,2025-05-11,4,3186.5,3175.74,VARIANCE
SET003627,MER0141,2025-05-18,0,0.0,0.0,MATCHED
SET003628,MER0141,2025-05-25,2,4464.61,4426.93,VARIANCE
SET003629,MER0141,2025-06-01,2,1054.68,1046.45,VARIANCE
SET003630,MER0141,2025-06-08,1,330.45,324.81,VARIANCE
SET003631,MER0141,2025-06-15,3,1480.92,1475.61,VARIANCE
SET003632,MER0141,2025-06-22,7,4220.41,4099.71,VARIANCE
SET003633,MER0141,2025-06-29,2,1183.96,1158.67,VARIANCE
SET003634,MER0142,2025-01-05,1,299.82,291.88,VARIANCE
SET003635,MER0142,2025-01-12,3,1269.36,1262.76,VARIANCE
SET003636,MER0142,2025-01-19,1,510.61,506.6,VARIANCE
SET003637,MER0142,2025-01-26,2,1071.81,1047.02,VARIANCE
SET003638,MER0142,2025-02-02,4,2524.27,2498.48,VARIANCE
SET003639,MER0142,2025-02-09,0,0.0,0.0,MATCHED
SET003640,MER0142,2025-02-16,6,4340.19,4283.89,VARIANCE
SET003641,MER0142,2025-02-23,0,0.0,0.0,MATCHED
SET003642,MER0142,2025-03-02,5,2051.42,2024.73,VARIANCE
SET003643,MER0142,2025-03-09,4,8145.72,8038.22,VARIANCE
SET003644,MER0142,2025-03-16,2,594.59,582.45,VARIANCE
SET003645,MER0142,2025-03-23,3,5207.22,5108.31,VARIANCE
SET003646,MER0142,2025-03-30,1,263.82,257.2,VARIANCE
SET003647,MER0142,2025-04-06,1,69.82,69.05,MATCHED
SET003648,MER0142,2025-04-13,0,0.0,0.0,MATCHED
SET003649,MER0142,2025-04-20,3,1272.78,1243.32,VARIANCE
SET003650,MER0142,2025-04-27,1,237.17,234.24,VARIANCE
SET003651,MER0142,2025-05-04,3,3246.71,3187.3,VARIANCE
SET003652,MER0142,2025-05-11,4,3175.46,3097.46,VARIANCE
SET003653,MER0142,2025-05-18,1,1746.2,1697.1,VARIANCE
SET003654,MER0142,2025-05-25,4,4725.88,4589.35,VARIANCE
SET003655,MER0142,2025-06-01,2,452.44,448.96,VARIANCE
SET003656,MER0142,2025-06-08,0,0.0,0.0,MATCHED
SET003657,MER0142,2025-06-15,2,711.09,695.77,VARIANCE
SET003658,MER0142,2025-06-22,2,1306.21,1287.01,VARIANCE
SET003659,MER0142,2025-06-29,3,2540.93,2479.76,VARIANCE
SET003660,MER0143,2025-01-05,1,399.43,394.41,VARIANCE
SET003661,MER0143,2025-01-12,2,741.5,729.8,VARIANCE
SET003662,MER0143,2025-01-19,1,1300.63,1270.32,VARIANCE
SET003663,MER0143,2025-01-26,2,8463.64,8382.01,VARIANCE
SET003664,MER0143,2025-02-02,2,4037.86,3994.22,VARIANCE
SET003665,MER0143,2025-02-09,0,0.0,0.0,MATCHED
SET003666,MER0143,2025-02-16,1,858.49,841.38,VARIANCE
SET003667,MER0143,2025-02-23,3,2738.64,2720.26,VARIANCE
SET003668,MER0143,2025-03-02,0,0.0,0.0,MATCHED
SET003669,MER0143,2025-03-09,1,201.63,199.04,VARIANCE
SET003670,MER0143,2025-03-16,0,0.0,0.0,MATCHED
SET003671,MER0143,2025-03-23,3,2192.9,2147.36,VARIANCE
SET003672,MER0143,2025-03-30,3,1628.44,1600.55,VARIANCE
SET003673,MER0143,2025-04-06,5,3801.81,3692.98,VARIANCE
SET003674,MER0143,2025-04-13,1,274.69,267.27,VARIANCE
SET003675,MER0143,2025-04-20,3,1948.18,1937.9,VARIANCE
SET003676,MER0143,2025-04-27,3,2042.07,1987.62,VARIANCE
SET003677,MER0143,2025-05-04,1,87.57,86.41,VARIANCE
SET003678,MER0143,2025-05-11,4,5061.22,4945.59,VARIANCE
SET003679,MER0143,2025-05-18,2,1363.51,1344.14,VARIANCE
SET003680,MER0143,2025-05-25,2,963.97,946.38,VARIANCE
SET003681,MER0143,2025-06-01,1,1635.16,1599.16,VARIANCE
SET003682,MER0143,2025-06-08,2,4610.39,4535.28,VARIANCE
SET003683,MER0143,2025-06-15,2,913.55,893.76,VARIANCE
SET003684,MER0143,2025-06-22,4,532.46,531.58,MATCHED
SET003685,MER0143,2025-06-29,4,2185.75,2150.35,VARIANCE
SET003686,MER0144,2025-01-05,1,137.49,133.89,VARIANCE
SET003687,MER0144,2025-01-12,3,1716.49,1703.21,VARIANCE
SET003688,MER0144,2025-01-19,2,1455.52,1419.03,VARIANCE
SET003689,MER0144,2025-01-26,1,691.32,686.01,VARIANCE
SET003690,MER0144,2025-02-02,3,2749.55,2731.0,VARIANCE
SET003691,MER0144,2025-02-09,2,675.06,673.5,VARIANCE
SET003692,MER0144,2025-02-16,2,463.3,456.61,VARIANCE
SET003693,MER0144,2025-02-23,1,940.58,933.45,VARIANCE
SET003694,MER0144,2025-03-02,4,2474.65,2459.17,VARIANCE
SET003695,MER0144,2025-03-09,1,466.65,464.06,VARIANCE
SET003696,MER0144,2025-03-16,3,1174.08,1160.18,VARIANCE
